num_workers,mem_per_worker,cores_per_worker,dataset_scale,num_rows,num_stages,num_tasks,remark,stage0_time,stage0_throughput,stage0_executorRunTime,stage0_executorCpuTime,stage0_jvmGCTime,stage0_recordsRead,stage0_bytesRead,stage1_time,stage1_throughput,stage1_executorRunTime,stage1_executorCpuTime,stage1_jvmGCTime,stage1_recordsRead,stage1_bytesRead,stage2_time,stage2_throughput,stage2_executorRunTime,stage2_executorCpuTime,stage2_jvmGCTime,stage2_recordsRead,stage2_bytesRead,stage3_time,stage3_throughput,stage3_executorRunTime,stage3_executorCpuTime,stage3_jvmGCTime,stage3_recordsRead,stage3_bytesRead,stage4_time,stage4_throughput,stage4_executorRunTime,stage4_executorCpuTime,stage4_jvmGCTime,stage4_recordsRead,stage4_bytesRead,E2E_time,E2E_throughput
12,10,8,1.0,793011,5,189,"Strong scaling - 12 workers, 8 cores each, 96 total cores",5.117,568.1063122923588,4809,2925,40,2907,4259840,5.047,2353.87358827026,18744,11760,142,11880,17039360,5.13,20615.98440545809,72374,42908,899,105760,85196800,7.136,56734.445067264576,497467,203483,9502,404857,423993338,4.491,59587.397016254734,224659,153075,2089,267607,268648436,124.73808431625366,6357.408840666866
