num_workers,mem_per_worker,cores_per_worker,dataset_scale,num_rows,num_stages,num_tasks,remark,stage0_time,stage0_throughput,stage0_executorRunTime,stage0_executorCpuTime,stage0_jvmGCTime,stage0_recordsRead,stage0_bytesRead,stage1_time,stage1_throughput,stage1_executorRunTime,stage1_executorCpuTime,stage1_jvmGCTime,stage1_recordsRead,stage1_bytesRead,stage2_time,stage2_throughput,stage2_executorRunTime,stage2_executorCpuTime,stage2_jvmGCTime,stage2_recordsRead,stage2_bytesRead,stage3_time,stage3_throughput,stage3_executorRunTime,stage3_executorCpuTime,stage3_jvmGCTime,stage3_recordsRead,stage3_bytesRead,stage4_time,stage4_throughput,stage4_executorRunTime,stage4_executorCpuTime,stage4_jvmGCTime,stage4_recordsRead,stage4_bytesRead,E2E_time,E2E_throughput
12,10,8,0.75,594758,5,150,"Weak scaling - 12 workers, 8 cores each, 75% dataset",4.939,588.5806843490585,4606,2872,43,2907,4259840,5.237,2268.4743173572656,18967,11830,226,11880,17039360,5.265,20087.369420702755,74698,43370,996,105760,85196800,7.199,56237.94971523823,493710,204855,9402,404857,423993338,2.66,44786.84210526315,56086,42328,356,119133,104505338,107.81619954109192,5516.40664882943
