num_workers,mem_per_worker,cores_per_worker,dataset_scale,num_rows,num_stages,num_tasks,remark,stage0_time,stage0_throughput,stage0_executorRunTime,stage0_executorCpuTime,stage0_jvmGCTime,stage0_recordsRead,stage0_bytesRead,stage1_time,stage1_throughput,stage1_executorRunTime,stage1_executorCpuTime,stage1_jvmGCTime,stage1_recordsRead,stage1_bytesRead,stage2_time,stage2_throughput,stage2_executorRunTime,stage2_executorCpuTime,stage2_jvmGCTime,stage2_recordsRead,stage2_bytesRead,stage3_time,stage3_throughput,stage3_executorRunTime,stage3_executorCpuTime,stage3_jvmGCTime,stage3_recordsRead,stage3_bytesRead,E2E_time,E2E_throughput
8,15,8,0.5,396505,4,111,"Weak scaling - 8 workers, 8 cores each, 50% dataset",4.95,587.2727272727273,4677,2869,47,2907,4259840,4.942,2403.885066774585,16175,10199,120,11880,17039360,4.984,21219.903691813804,69460,42764,742,105760,85196800,7.605,48780.67061143984,371810,164881,6787,370977,364355578,62.6093966960907,6332.995060224843
