num_workers,mem_per_worker,cores_per_worker,dataset_scale,num_rows,num_stages,num_tasks,remark,stage0_time,stage0_throughput,stage0_executorRunTime,stage0_executorCpuTime,stage0_jvmGCTime,stage0_recordsRead,stage0_bytesRead,stage1_time,stage1_throughput,stage1_executorRunTime,stage1_executorCpuTime,stage1_jvmGCTime,stage1_recordsRead,stage1_bytesRead,stage2_time,stage2_throughput,stage2_executorRunTime,stage2_executorCpuTime,stage2_jvmGCTime,stage2_recordsRead,stage2_bytesRead,E2E_time,E2E_throughput
2,60,8,0.125,99126,3,6,"Weak scaling - 2 workers, 8 cores each, 12.5% dataset",11.433,1042.8583923729554,10975,6725,62,11923,16777216,11.573,7255.076471096518,37459,24465,272,83963,67108864,8.38,2287.470167064439,8195,5386,32,19169,16777216,43.54805374145508,2276.2440909187662
