num_workers,mem_per_worker,cores_per_worker,dataset_scale,num_rows,num_stages,num_tasks,remark,stage0_time,stage0_throughput,stage0_executorRunTime,stage0_executorCpuTime,stage0_jvmGCTime,stage0_recordsRead,stage0_bytesRead,stage1_time,stage1_throughput,stage1_executorRunTime,stage1_executorCpuTime,stage1_jvmGCTime,stage1_recordsRead,stage1_bytesRead,stage2_time,stage2_throughput,stage2_executorRunTime,stage2_executorCpuTime,stage2_jvmGCTime,stage2_recordsRead,stage2_bytesRead,stage3_time,stage3_throughput,stage3_executorRunTime,stage3_executorCpuTime,stage3_jvmGCTime,stage3_recordsRead,stage3_bytesRead,E2E_time,E2E_throughput
4,30,8,1.0,793011,4,96,"Strong scaling - 4 workers, 8 cores each, 32 total cores",6.864,838.8694638694639,6481,3973,51,5758,8454144,7.273,3356.111645813282,24961,15592,157,24409,33816576,6.805,30038.354151359297,114450,74428,1253,204411,169082880,23.805,23458.64314219702,644936,304272,8591,558433,587284299,142.0371367931366,5583.124370881568
