num_workers,mem_per_worker,cores_per_worker,dataset_scale,num_rows,num_stages,num_tasks,remark,stage0_time,stage0_throughput,stage0_executorRunTime,stage0_executorCpuTime,stage0_jvmGCTime,stage0_recordsRead,stage0_bytesRead,stage1_time,stage1_throughput,stage1_executorRunTime,stage1_executorCpuTime,stage1_jvmGCTime,stage1_recordsRead,stage1_bytesRead,stage2_time,stage2_throughput,stage2_executorRunTime,stage2_executorCpuTime,stage2_jvmGCTime,stage2_recordsRead,stage2_bytesRead,stage3_time,stage3_throughput,stage3_executorRunTime,stage3_executorCpuTime,stage3_jvmGCTime,stage3_recordsRead,stage3_bytesRead,stage4_time,stage4_throughput,stage4_executorRunTime,stage4_executorCpuTime,stage4_jvmGCTime,stage4_recordsRead,stage4_bytesRead,E2E_time,E2E_throughput
4,30,32,1.0,793011,5,189,4 workers with 32 cores each,4.758,610.9709962168979,4463,2686,62,2907,4259840,4.957,2396.610853338713,16409,9942,207,11880,17039360,4.14,25545.893719806765,66216,63085,704,105760,85196800,14.964,27055.39962576851,1357676,1236385,12019,404857,423993338,10.534,25404.119992405544,576148,559643,4329,267607,268648436,128.56731152534485,6168.060843705762
