num_workers,mem_per_worker,cores_per_worker,dataset_scale,num_rows,num_stages,num_tasks,remark,stage0_time,stage0_throughput,stage0_executorRunTime,stage0_executorCpuTime,stage0_jvmGCTime,stage0_recordsRead,stage0_bytesRead,stage1_time,stage1_throughput,stage1_executorRunTime,stage1_executorCpuTime,stage1_jvmGCTime,stage1_recordsRead,stage1_bytesRead,stage2_time,stage2_throughput,stage2_executorRunTime,stage2_executorCpuTime,stage2_jvmGCTime,stage2_recordsRead,stage2_bytesRead,stage3_time,stage3_throughput,stage3_executorRunTime,stage3_executorCpuTime,stage3_jvmGCTime,stage3_recordsRead,stage3_bytesRead,E2E_time,E2E_throughput
7,17,8,0.4375,346942,4,83,"Weak scaling - 7 workers, 8 cores each, 43.75% dataset",5.405,597.9648473635523,5085,3116,48,3232,4849664,5.219,2614.293926039471,17401,11125,153,13644,19398656,5.505,21722.252497729336,73842,49034,806,119581,96993280,7.338,37537.884982284,306640,136759,6334,275453,276995659,59.697185754776,5811.697747782748
