num_workers,mem_per_worker,cores_per_worker,dataset_scale,num_rows,num_stages,num_tasks,remark,stage0_time,stage0_throughput,stage0_executorRunTime,stage0_executorCpuTime,stage0_jvmGCTime,stage0_recordsRead,stage0_bytesRead,stage1_time,stage1_throughput,stage1_executorRunTime,stage1_executorCpuTime,stage1_jvmGCTime,stage1_recordsRead,stage1_bytesRead,stage2_time,stage2_throughput,stage2_executorRunTime,stage2_executorCpuTime,stage2_jvmGCTime,stage2_recordsRead,stage2_bytesRead,stage3_time,stage3_throughput,stage3_executorRunTime,stage3_executorCpuTime,stage3_jvmGCTime,stage3_recordsRead,stage3_bytesRead,E2E_time,E2E_throughput
3,40,8,1.0,793011,4,72,"Strong scaling - 3 workers, 8 cores each, 24 total cores",8.413,931.5345298942113,8056,5011,49,7837,11206656,8.586,5139.296529233636,29454,18067,219,44126,44826624,11.886,18526.922429749287,203798,121250,2699,220211,219836759,24.799,21002.338803984032,542047,272343,5187,520837,518120110,127.51221489906311,6219.098308563901
