num_workers,mem_per_worker,cores_per_worker,dataset_scale,num_rows,num_stages,num_tasks,remark,stage0_time,stage0_throughput,stage0_executorRunTime,stage0_executorCpuTime,stage0_jvmGCTime,stage0_recordsRead,stage0_bytesRead,stage1_time,stage1_throughput,stage1_executorRunTime,stage1_executorCpuTime,stage1_jvmGCTime,stage1_recordsRead,stage1_bytesRead,stage2_time,stage2_throughput,stage2_executorRunTime,stage2_executorCpuTime,stage2_jvmGCTime,stage2_recordsRead,stage2_bytesRead,stage3_time,stage3_throughput,stage3_executorRunTime,stage3_executorCpuTime,stage3_jvmGCTime,stage3_recordsRead,stage3_bytesRead,E2E_time,E2E_throughput
4,30,8,1.0,793011,4,96,"Strong scaling - 4 workers, 8 cores each, 32 total cores",7.123,808.3672609855398,6777,4181,57,5758,8454144,6.993,3490.49049049049,24199,15341,165,24409,33816576,6.533,31288.994336445736,112321,74160,1431,204411,169082880,23.758,23505.050930212983,645465,316726,7178,558433,587284299,119.12458491325378,6656.988568543333
