num_workers,mem_per_worker,cores_per_worker,dataset_scale,num_rows,num_stages,num_tasks,remark,stage0_time,stage0_throughput,stage0_executorRunTime,stage0_executorCpuTime,stage0_jvmGCTime,stage0_recordsRead,stage0_bytesRead,stage1_time,stage1_throughput,stage1_executorRunTime,stage1_executorCpuTime,stage1_jvmGCTime,stage1_recordsRead,stage1_bytesRead,stage2_time,stage2_throughput,stage2_executorRunTime,stage2_executorCpuTime,stage2_jvmGCTime,stage2_recordsRead,stage2_bytesRead,stage3_time,stage3_throughput,stage3_executorRunTime,stage3_executorCpuTime,stage3_jvmGCTime,stage3_recordsRead,stage3_bytesRead,E2E_time,E2E_throughput
6,20,8,0.375,297379,4,58,"Weak scaling - 6 workers, 8 cores each, 37.5% dataset",5.686,639.1136123812873,5392,3289,47,3634,5636096,5.523,2890.6391453919973,18671,11877,142,15965,22544384,5.417,25807.45800258446,75708,57962,681,139799,112721920,5.315,29520.6020696143,133195,84412,1488,156902,181713092,58.21712636947632,5108.101662604873
