num_workers,mem_per_worker,cores_per_worker,dataset_scale,num_rows,num_stages,num_tasks,remark,stage0_time,stage0_throughput,stage0_executorRunTime,stage0_executorCpuTime,stage0_jvmGCTime,stage0_recordsRead,stage0_bytesRead,stage1_time,stage1_throughput,stage1_executorRunTime,stage1_executorCpuTime,stage1_jvmGCTime,stage1_recordsRead,stage1_bytesRead,stage2_time,stage2_throughput,stage2_executorRunTime,stage2_executorCpuTime,stage2_jvmGCTime,stage2_recordsRead,stage2_bytesRead,stage3_time,stage3_throughput,stage3_executorRunTime,stage3_executorCpuTime,stage3_jvmGCTime,stage3_recordsRead,stage3_bytesRead,E2E_time,E2E_throughput
2,60,8,1.0,793011,4,48,"Strong scaling - 2 workers, 8 cores each, 16 total cores",11.077,1076.3744696217389,10636,6569,54,11923,16777216,11.123,7548.593005484133,35927,23485,294,83963,67108864,25.681,13232.895915268096,315647,167132,4502,339834,331229705,27.507,12989.093685243755,340380,181172,4444,357291,377246738,168.46304965019226,4707.329005658275
