num_workers,mem_per_worker,cores_per_worker,dataset_scale,num_rows,num_stages,num_tasks,remark,stage0_time,stage0_throughput,stage0_executorRunTime,stage0_executorCpuTime,stage0_jvmGCTime,stage0_recordsRead,stage0_bytesRead,stage1_time,stage1_throughput,stage1_executorRunTime,stage1_executorCpuTime,stage1_jvmGCTime,stage1_recordsRead,stage1_bytesRead,stage2_time,stage2_throughput,stage2_executorRunTime,stage2_executorCpuTime,stage2_jvmGCTime,stage2_recordsRead,stage2_bytesRead,stage3_time,stage3_throughput,stage3_executorRunTime,stage3_executorCpuTime,stage3_jvmGCTime,stage3_recordsRead,stage3_bytesRead,E2E_time,E2E_throughput
5,24,8,0.3125,247815,4,37,"Weak scaling - 5 workers, 8 cores each, 31.25% dataset",6.401,699.4219653179191,6054,3763,44,4477,6750208,6.072,3260.2108036890645,20944,12826,147,19796,27000832,6.777,24520.731887265752,89819,72031,704,166177,135004160,4.283,15378.706514125612,43916,34175,316,65867,81002496,49.60764169692993,4995.500522157185
