num_workers,mem_per_worker,cores_per_worker,dataset_scale,num_rows,num_stages,num_tasks,remark,stage0_time,stage0_throughput,stage0_executorRunTime,stage0_executorCpuTime,stage0_jvmGCTime,stage0_recordsRead,stage0_bytesRead,stage1_time,stage1_throughput,stage1_executorRunTime,stage1_executorCpuTime,stage1_jvmGCTime,stage1_recordsRead,stage1_bytesRead,stage2_time,stage2_throughput,stage2_executorRunTime,stage2_executorCpuTime,stage2_jvmGCTime,stage2_recordsRead,stage2_bytesRead,stage3_time,stage3_throughput,stage3_executorRunTime,stage3_executorCpuTime,stage3_jvmGCTime,stage3_recordsRead,stage3_bytesRead,stage4_time,stage4_throughput,stage4_executorRunTime,stage4_executorCpuTime,stage4_jvmGCTime,stage4_recordsRead,stage4_bytesRead,E2E_time,E2E_throughput
9,13,8,1.0,793011,5,189,"Strong scaling - 9 workers, 8 cores each, 72 total cores",5.116,568.2173573103988,4832,3142,57,2907,4259840,5.065,2345.508390918065,19006,12209,194,11880,17039360,4.911,21535.328853593976,63839,39595,620,105760,85196800,8.492,47675.105982100795,429406,193530,7361,404857,423993338,5.742,46605.18982932776,286620,157919,3529,267607,268648436,141.31019186973572,5611.845752293812
