num_workers,mem_per_worker,cores_per_worker,dataset_scale,num_rows,num_stages,num_tasks,remark,stage0_time,stage0_throughput,stage0_executorRunTime,stage0_executorCpuTime,stage0_jvmGCTime,stage0_recordsRead,stage0_bytesRead,stage1_time,stage1_throughput,stage1_executorRunTime,stage1_executorCpuTime,stage1_jvmGCTime,stage1_recordsRead,stage1_bytesRead,stage2_time,stage2_throughput,stage2_executorRunTime,stage2_executorCpuTime,stage2_jvmGCTime,stage2_recordsRead,stage2_bytesRead,E2E_time,E2E_throughput
3,40,8,0.1875,148689,3,19,"Weak scaling - 3 workers, 8 cores each, 18.75% dataset",8.682,902.6721953466943,8296,5105,43,7837,11206656,8.863,4978.675392079432,30293,18494,209,44126,44826624,8.141,22777.300085984523,100243,76035,899,185430,156893184,42.289616107940674,3515.969490488726
