num_workers,mem_per_worker,cores_per_worker,dataset_scale,num_rows,num_stages,num_tasks,remark,stage0_time,stage0_throughput,stage0_executorRunTime,stage0_executorCpuTime,stage0_jvmGCTime,stage0_recordsRead,stage0_bytesRead,stage1_time,stage1_throughput,stage1_executorRunTime,stage1_executorCpuTime,stage1_jvmGCTime,stage1_recordsRead,stage1_bytesRead,stage2_time,stage2_throughput,stage2_executorRunTime,stage2_executorCpuTime,stage2_jvmGCTime,stage2_recordsRead,stage2_bytesRead,stage3_time,stage3_throughput,stage3_executorRunTime,stage3_executorCpuTime,stage3_jvmGCTime,stage3_recordsRead,stage3_bytesRead,E2E_time,E2E_throughput
4,96,8,1.0,793011,4,96,"Strong scaling - 4 workers, 8 cores each, 32 total cores",6.885,836.3108206245462,6572,3937,47,5758,8454144,7.063,3455.89692765114,24722,15342,173,24409,33816576,6.707,30477.262561502906,115444,75531,1446,204411,169082880,23.534,23728.775388799186,632519,293084,8157,558433,587284299,118.85003733634949,6672.366435660032
